# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Sun Oct  6 06:09:06 2024
#
# User preference: *
#
# COLUMN hostname:       Host Name
# COLUMN st_teff:        Stellar Effective Temperature [K]
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_lum:         Stellar Luminosity [log(Solar)]
# COLUMN ra:             RA [deg]
# COLUMN dec:            Dec [deg]
# COLUMN sy_dist:        Distance [pc]
# COLUMN sy_bmag:        B (Johnson) Magnitude
# COLUMN sy_vmag:        V (Johnson) Magnitude
#
hostname,st_teff,st_mass,st_lum,ra,dec,sy_dist,sy_bmag,sy_vmag
Kepler-1624,3440.75,,-1.167,292.5798564,37.3762616,258.9790000,18.1700000,16.5970000
Kepler-1624,3579.00,,,292.5798564,37.3762616,258.9790000,18.1700000,16.5970000
Kepler-1624,3636.00,0.50,,292.5798564,37.3762616,258.9790000,18.1700000,16.5970000
Kepler-1624,3212.00,0.17,,292.5798564,37.3762616,258.9790000,18.1700000,16.5970000
Kepler-1624,3579.00,0.56,-1.323,292.5798564,37.3762616,258.9790000,18.1700000,16.5970000
Kepler-1624,3560.00,,,292.5798564,37.3762616,258.9790000,18.1700000,16.5970000
Kepler-1624,3212.00,0.17,,292.5798564,37.3762616,258.9790000,18.1700000,16.5970000
Kepler-1625,5430.00,,,295.4293220,39.8865068,2310.1100000,15.7990000,16.2270000
Kepler-1625,5677.00,0.96,,295.4293220,39.8865068,2310.1100000,15.7990000,16.2270000
Kepler-1625,5586.00,,,295.4293220,39.8865068,2310.1100000,15.7990000,16.2270000
Kepler-1625,,,,295.4293220,39.8865068,2310.1100000,15.7990000,16.2270000
Kepler-1625,5548.00,1.08,,295.4293220,39.8865068,2310.1100000,15.7990000,16.2270000
Kepler-1625,5645.00,0.86,,295.4293220,39.8865068,2310.1100000,15.7990000,16.2270000
Kepler-1625,5645.00,0.86,,295.4293220,39.8865068,2310.1100000,15.7990000,16.2270000
Kepler-1625,5413.00,0.94,0.437,295.4293220,39.8865068,2310.1100000,15.7990000,16.2270000
Kepler-1625,4967.25,,0.395,295.4293220,39.8865068,2310.1100000,15.7990000,16.2270000
Kepler-1626,6517.00,1.18,,296.5004384,40.7212069,1368.8300000,14.8830000,14.3570000
Kepler-1626,6697.00,1.42,0.611,296.5004384,40.7212069,1368.8300000,14.8830000,14.3570000
Kepler-1626,6316.00,,,296.5004384,40.7212069,1368.8300000,14.8830000,14.3570000
Kepler-1626,,,,296.5004384,40.7212069,1368.8300000,14.8830000,14.3570000
Kepler-1626,6517.00,1.18,,296.5004384,40.7212069,1368.8300000,14.8830000,14.3570000
Kepler-1626,6175.67,,0.482,296.5004384,40.7212069,1368.8300000,14.8830000,14.3570000
Kepler-1626,6553.00,,,296.5004384,40.7212069,1368.8300000,14.8830000,14.3570000
Kepler-1626,6826.00,1.51,,296.5004384,40.7212069,1368.8300000,14.8830000,14.3570000
Kepler-1626,6535.00,1.20,,296.5004384,40.7212069,1368.8300000,14.8830000,14.3570000
Kepler-1627,,,,284.0566675,41.5767277,317.4370000,14.0170000,13.1110000
Kepler-1627,5388.00,0.68,,284.0566675,41.5767277,317.4370000,14.0170000,13.1110000
Kepler-1627,5221.00,,,284.0566675,41.5767277,317.4370000,14.0170000,13.1110000
Kepler-1627,5388.00,0.68,,284.0566675,41.5767277,317.4370000,14.0170000,13.1110000
Kepler-1627,5395.00,,,284.0566675,41.5767277,317.4370000,14.0170000,13.1110000
Kepler-1627,5580.71,0.99,-0.303,284.0566675,41.5767277,317.4370000,14.0170000,13.1110000
Kepler-1627,5326.33,,-0.318,284.0566675,41.5767277,317.4370000,14.0170000,13.1110000
Kepler-1627,5445.00,0.87,,284.0566675,41.5767277,317.4370000,14.0170000,13.1110000
Kepler-1627,5388.00,0.68,,284.0566675,41.5767277,317.4370000,14.0170000,13.1110000
Kepler-1628,3721.00,,,281.6336936,43.4115547,,18.8300000,17.8298000
Kepler-1628,3877.00,0.59,,281.6336936,43.4115547,,18.8300000,17.8298000
Kepler-1628,3724.00,0.55,,281.6336936,43.4115547,,18.8300000,17.8298000
Kepler-1628,3632.00,,,281.6336936,43.4115547,,18.8300000,17.8298000
Kepler-1628,4109.00,,,281.6336936,43.4115547,,18.8300000,17.8298000
Kepler-1628,,,,281.6336936,43.4115547,,18.8300000,17.8298000
Kepler-1628,3869.00,0.59,,281.6336936,43.4115547,,18.8300000,17.8298000
Kepler-1628,3877.00,0.59,,281.6336936,43.4115547,,18.8300000,17.8298000
Kepler-1629,5823.00,,,280.2066276,43.7743281,336.0900000,13.5790000,12.7860000
Kepler-1629,,,,280.2066276,43.7743281,336.0900000,13.5790000,12.7860000
Kepler-1629,5713.00,1.01,,280.2066276,43.7743281,336.0900000,13.5790000,12.7860000
Kepler-1629,5622.00,,,280.2066276,43.7743281,336.0900000,13.5790000,12.7860000
Kepler-1629,5699.00,1.01,-0.134,280.2066276,43.7743281,336.0900000,13.5790000,12.7860000
Kepler-1629,5636.25,,-0.148,280.2066276,43.7743281,336.0900000,13.5790000,12.7860000
Kepler-1629,5776.00,1.01,,280.2066276,43.7743281,336.0900000,13.5790000,12.7860000
Kepler-1629,,,,280.2066276,43.7743281,336.0900000,13.5790000,12.7860000
Kepler-1629,,,,280.2066276,43.7743281,336.0900000,13.5790000,12.7860000
Kepler-1629,5880.00,1.10,,280.2066276,43.7743281,336.0900000,13.5790000,12.7860000
Kepler-1629,5708.00,,,280.2066276,43.7743281,336.0900000,13.5790000,12.7860000
Kepler-163,5772.00,1.00,,295.0027458,46.9873389,689.8140000,15.4870000,14.4670000
Kepler-163,5395.00,0.88,,295.0027458,46.9873389,689.8140000,15.4870000,14.4670000
Kepler-163,5772.00,1.00,,295.0027458,46.9873389,689.8140000,15.4870000,14.4670000
Kepler-163,5772.00,1.00,,295.0027458,46.9873389,689.8140000,15.4870000,14.4670000
Kepler-163,5736.00,0.96,,295.0027458,46.9873389,689.8140000,15.4870000,14.4670000
Kepler-163,,,,295.0027458,46.9873389,689.8140000,15.4870000,14.4670000
Kepler-163,5390.00,,,295.0027458,46.9873389,689.8140000,15.4870000,14.4670000
Kepler-163,,,,295.0027458,46.9873389,689.8140000,15.4870000,14.4670000
Kepler-163,5772.00,1.00,,295.0027458,46.9873389,689.8140000,15.4870000,14.4670000
Kepler-163,5776.00,,,295.0027458,46.9873389,689.8140000,15.4870000,14.4670000
Kepler-163,5385.75,,-0.170,295.0027458,46.9873389,689.8140000,15.4870000,14.4670000
Kepler-163,5548.00,,,295.0027458,46.9873389,689.8140000,15.4870000,14.4670000
Kepler-163,5548.00,0.96,,295.0027458,46.9873389,689.8140000,15.4870000,14.4670000
Kepler-163,5410.90,0.94,-0.138,295.0027458,46.9873389,689.8140000,15.4870000,14.4670000
Kepler-163,5772.00,1.00,,295.0027458,46.9873389,689.8140000,15.4870000,14.4670000
Kepler-163,5548.00,,,295.0027458,46.9873389,689.8140000,15.4870000,14.4670000
Kepler-163,5772.00,1.00,,295.0027458,46.9873389,689.8140000,15.4870000,14.4670000
Kepler-163,5548.00,,,295.0027458,46.9873389,689.8140000,15.4870000,14.4670000
Kepler-163,5705.00,0.98,,295.0027458,46.9873389,689.8140000,15.4870000,14.4670000
Kepler-163,5395.00,0.88,,295.0027458,46.9873389,689.8140000,15.4870000,14.4670000
Kepler-163,5736.00,0.96,,295.0027458,46.9873389,689.8140000,15.4870000,14.4670000
Kepler-1630,4689.00,0.75,-0.646,297.5083004,43.7110543,331.2130000,15.4150000,14.2780000
Kepler-1630,5037.00,0.72,,297.5083004,43.7110543,331.2130000,15.4150000,14.2780000
Kepler-1630,,,,297.5083004,43.7110543,331.2130000,15.4150000,14.2780000
Kepler-1630,4976.00,,-0.716,297.5083004,43.7110543,331.2130000,15.4150000,14.2780000
Kepler-1630,4736.00,0.66,,297.5083004,43.7110543,331.2130000,15.4150000,14.2780000
Kepler-1630,4829.00,,,297.5083004,43.7110543,331.2130000,15.4150000,14.2780000
Kepler-1630,5037.00,0.72,,297.5083004,43.7110543,331.2130000,15.4150000,14.2780000
Kepler-1631,5292.75,,-0.042,294.6325781,43.8076687,1305.9900000,16.5790000,15.6730000
Kepler-1631,5858.00,1.06,,294.6325781,43.8076687,1305.9900000,16.5790000,15.6730000
Kepler-1631,5870.00,,,294.6325781,43.8076687,1305.9900000,16.5790000,15.6730000
Kepler-1631,5552.00,0.98,0.007,294.6325781,43.8076687,1305.9900000,16.5790000,15.6730000
Kepler-1631,5679.00,0.97,,294.6325781,43.8076687,1305.9900000,16.5790000,15.6730000
Kepler-1631,5858.00,1.06,,294.6325781,43.8076687,1305.9900000,16.5790000,15.6730000
Kepler-1631,,,,294.6325781,43.8076687,1305.9900000,16.5790000,15.6730000
Kepler-1631,5617.00,,,294.6325781,43.8076687,1305.9900000,16.5790000,15.6730000
Kepler-1631,5858.00,1.06,,294.6325781,43.8076687,1305.9900000,16.5790000,15.6730000
Kepler-1632,6071.00,,,294.4948769,43.9135575,716.7600000,13.8750000,13.2200000
Kepler-1632,6070.00,0.84,,294.4948769,43.9135575,716.7600000,13.8750000,13.2200000
Kepler-1632,6070.00,0.84,,294.4948769,43.9135575,716.7600000,13.8750000,13.2200000
Kepler-1632,6072.00,0.82,,294.4948769,43.9135575,716.7600000,13.8750000,13.2200000
Kepler-1632,6070.00,0.84,,294.4948769,43.9135575,716.7600000,13.8750000,13.2200000
Kepler-1632,6137.00,1.12,,294.4948769,43.9135575,716.7600000,13.8750000,13.2200000
Kepler-1632,6072.00,0.82,,294.4948769,43.9135575,716.7600000,13.8750000,13.2200000
Kepler-1632,5825.00,,,294.4948769,43.9135575,716.7600000,13.8750000,13.2200000
Kepler-1632,,,,294.4948769,43.9135575,716.7600000,13.8750000,13.2200000
Kepler-1632,5818.00,,0.373,294.4948769,43.9135575,716.7600000,13.8750000,13.2200000
Kepler-1632,,,,294.4948769,43.9135575,716.7600000,13.8750000,13.2200000
Kepler-1632,5979.67,1.10,0.406,294.4948769,43.9135575,716.7600000,13.8750000,13.2200000
Kepler-1633,6120.00,,,288.5151733,44.9232545,1114.9100000,14.0670000,13.5160000
Kepler-1633,6168.72,1.18,0.646,288.5151733,44.9232545,1114.9100000,14.0670000,13.5160000
Kepler-1633,,,,288.5151733,44.9232545,1114.9100000,14.0670000,13.5160000
Kepler-1633,5875.00,,,288.5151733,44.9232545,1114.9100000,14.0670000,13.5160000
Kepler-1633,6256.00,1.20,,288.5151733,44.9232545,1114.9100000,14.0670000,13.5160000
Kepler-1633,6351.00,1.01,,288.5151733,44.9232545,1114.9100000,14.0670000,13.5160000
Kepler-1633,6351.00,1.01,,288.5151733,44.9232545,1114.9100000,14.0670000,13.5160000
Kepler-1633,5889.00,2.01,,288.5151733,44.9232545,1114.9100000,14.0670000,13.5160000
Kepler-1633,6287.00,,0.630,288.5151733,44.9232545,1114.9100000,14.0670000,13.5160000
Kepler-1634,5474.00,0.92,,294.0433990,45.1398201,617.3390000,15.5420000,14.6360000
Kepler-1634,5636.00,1.10,,294.0433990,45.1398201,617.3390000,15.5420000,14.6360000
Kepler-1634,,,,294.0433990,45.1398201,617.3390000,15.5420000,14.6360000
Kepler-1634,5636.00,1.10,,294.0433990,45.1398201,617.3390000,15.5420000,14.6360000
Kepler-1634,5269.14,0.90,-0.265,294.0433990,45.1398201,617.3390000,15.5420000,14.6360000
Kepler-1634,5637.00,,,294.0433990,45.1398201,617.3390000,15.5420000,14.6360000
Kepler-1634,5148.43,,-0.296,294.0433990,45.1398201,617.3390000,15.5420000,14.6360000
Kepler-1634,5403.00,,,294.0433990,45.1398201,617.3390000,15.5420000,14.6360000
Kepler-1634,5636.00,1.10,,294.0433990,45.1398201,617.3390000,15.5420000,14.6360000
Kepler-1635,5084.10,,-0.285,285.3490542,45.5561768,1069.4500000,16.8620000,15.8200000
Kepler-1635,5209.00,0.89,-0.280,285.3490542,45.5561768,1069.4500000,16.8620000,15.8200000
Kepler-1635,5240.00,,,285.3490542,45.5561768,1069.4500000,16.8620000,15.8200000
Kepler-1635,,,,285.3490542,45.5561768,1069.4500000,16.8620000,15.8200000
Kepler-1635,5302.00,,,285.3490542,45.5561768,1069.4500000,16.8620000,15.8200000
Kepler-1635,5347.00,0.89,,285.3490542,45.5561768,1069.4500000,16.8620000,15.8200000
Kepler-1635,5484.00,0.83,,285.3490542,45.5561768,1069.4500000,16.8620000,15.8200000
Kepler-1635,5484.00,0.83,,285.3490542,45.5561768,1069.4500000,16.8620000,15.8200000
Kepler-1635,5474.00,0.85,,285.3490542,45.5561768,1069.4500000,16.8620000,15.8200000
Kepler-1636,5619.51,0.99,0.237,294.0575681,46.4409844,1947.5400000,16.8700000,15.8070000
Kepler-1636,5410.00,,0.198,294.0575681,46.4409844,1947.5400000,16.8700000,15.8070000
Kepler-1636,5797.00,1.01,,294.0575681,46.4409844,1947.5400000,16.8700000,15.8070000
Kepler-1636,5977.00,1.13,,294.0575681,46.4409844,1947.5400000,16.8700000,15.8070000
Kepler-1636,5977.00,1.13,,294.0575681,46.4409844,1947.5400000,16.8700000,15.8070000
Kepler-1636,5726.00,,,294.0575681,46.4409844,1947.5400000,16.8700000,15.8070000
Kepler-1636,,,,294.0575681,46.4409844,1947.5400000,16.8700000,15.8070000
Kepler-1636,5748.00,,,294.0575681,46.4409844,1947.5400000,16.8700000,15.8070000
Kepler-1636,5977.00,1.13,,294.0575681,46.4409844,1947.5400000,16.8700000,15.8070000
Kepler-1637,6024.00,0.76,,282.2368006,48.1542016,567.1870000,14.0540000,13.3750000
Kepler-1637,6024.00,0.76,,282.2368006,48.1542016,567.1870000,14.0540000,13.3750000
Kepler-1637,6024.00,0.76,,282.2368006,48.1542016,567.1870000,14.0540000,13.3750000
Kepler-1637,5789.00,1.02,,282.2368006,48.1542016,567.1870000,14.0540000,13.3750000
Kepler-1637,,,,282.2368006,48.1542016,567.1870000,14.0540000,13.3750000
Kepler-1637,5458.00,,,282.2368006,48.1542016,567.1870000,14.0540000,13.3750000
Kepler-1638,5906.00,0.82,-0.114,295.4823299,48.5244695,1525.5200000,15.6850000,14.7690000
Kepler-1638,5745.00,1.03,0.413,295.4823299,48.5244695,1525.5200000,15.6850000,14.7690000
Kepler-1638,5906.00,0.77,,295.4823299,48.5244695,1525.5200000,15.6850000,14.7690000
Kepler-1638,5488.00,,,295.4823299,48.5244695,1525.5200000,15.6850000,14.7690000
Kepler-1638,5906.00,0.77,,295.4823299,48.5244695,1525.5200000,15.6850000,14.7690000
Kepler-1638,5490.00,1.59,,295.4823299,48.5244695,1525.5200000,15.6850000,14.7690000
Kepler-1638,5662.00,,,295.4823299,48.5244695,1525.5200000,15.6850000,14.7690000
Kepler-1638,5710.00,0.97,,295.4823299,48.5244695,1525.5200000,15.6850000,14.7690000
Kepler-1638,,,,295.4823299,48.5244695,1525.5200000,15.6850000,14.7690000
Kepler-1638,5426.05,,0.391,295.4823299,48.5244695,1525.5200000,15.6850000,14.7690000
Kepler-1639,6495.00,1.11,,283.0686510,48.8021209,1031.3100000,15.2500000,14.5930000
Kepler-1639,6175.00,1.18,0.145,283.0686510,48.8021209,1031.3100000,15.2500000,14.5930000
Kepler-1639,6477.00,1.10,,283.0686510,48.8021209,1031.3100000,15.2500000,14.5930000
Kepler-1639,6480.00,,,283.0686510,48.8021209,1031.3100000,15.2500000,14.5930000
Kepler-1639,6260.00,,0.130,283.0686510,48.8021209,1031.3100000,15.2500000,14.5930000
Kepler-1639,6246.00,,,283.0686510,48.8021209,1031.3100000,15.2500000,14.5930000
Kepler-1639,,,,283.0686510,48.8021209,1031.3100000,15.2500000,14.5930000
Kepler-1639,6477.00,1.10,,283.0686510,48.8021209,1031.3100000,15.2500000,14.5930000
Kepler-1639,6495.00,1.11,,283.0686510,48.8021209,1031.3100000,15.2500000,14.5930000
Kepler-1639,6150.00,1.12,,283.0686510,48.8021209,1031.3100000,15.2500000,14.5930000
Kepler-1639,,,,283.0686510,48.8021209,1031.3100000,15.2500000,14.5930000
Kepler-1639,6495.00,1.11,,283.0686510,48.8021209,1031.3100000,15.2500000,14.5930000
Kepler-164,5888.00,0.97,,287.7808115,47.6298453,890.7580000,14.6250000,14.3790000
Kepler-164,6048.00,1.09,,287.7808115,47.6298453,890.7580000,14.6250000,14.3790000
Kepler-164,5888.00,0.97,,287.7808115,47.6298453,890.7580000,14.6250000,14.3790000
Kepler-164,5888.00,0.97,,287.7808115,47.6298453,890.7580000,14.6250000,14.3790000
Kepler-164,6353.00,1.08,,287.7808115,47.6298453,890.7580000,14.6250000,14.3790000
Kepler-164,5888.00,0.97,,287.7808115,47.6298453,890.7580000,14.6250000,14.3790000
Kepler-164,6143.00,,,287.7808115,47.6298453,890.7580000,14.6250000,14.3790000
Kepler-164,5941.00,,0.097,287.7808115,47.6298453,890.7580000,14.6250000,14.3790000
Kepler-164,6361.00,1.15,,287.7808115,47.6298453,890.7580000,14.6250000,14.3790000
Kepler-164,6361.00,1.15,,287.7808115,47.6298453,890.7580000,14.6250000,14.3790000
Kepler-164,6353.00,1.08,,287.7808115,47.6298453,890.7580000,14.6250000,14.3790000
Kepler-164,6143.00,,,287.7808115,47.6298453,890.7580000,14.6250000,14.3790000
Kepler-164,6143.00,1.11,,287.7808115,47.6298453,890.7580000,14.6250000,14.3790000
Kepler-164,,,,287.7808115,47.6298453,890.7580000,14.6250000,14.3790000
Kepler-164,6095.00,1.14,0.113,287.7808115,47.6298453,890.7580000,14.6250000,14.3790000
Kepler-164,5888.00,,,287.7808115,47.6298453,890.7580000,14.6250000,14.3790000
Kepler-164,6361.00,1.15,,287.7808115,47.6298453,890.7580000,14.6250000,14.3790000
Kepler-164,6143.00,,,287.7808115,47.6298453,890.7580000,14.6250000,14.3790000
Kepler-164,6353.00,1.08,,287.7808115,47.6298453,890.7580000,14.6250000,14.3790000
Kepler-164,6361.00,1.15,,287.7808115,47.6298453,890.7580000,14.6250000,14.3790000
Kepler-164,6353.00,1.08,,287.7808115,47.6298453,890.7580000,14.6250000,14.3790000
Kepler-164,6353.00,1.08,,287.7808115,47.6298453,890.7580000,14.6250000,14.3790000
Kepler-164,6353.00,1.08,,287.7808115,47.6298453,890.7580000,14.6250000,14.3790000
Kepler-164,,,,287.7808115,47.6298453,890.7580000,14.6250000,14.3790000
Kepler-164,,,,287.7808115,47.6298453,890.7580000,14.6250000,14.3790000
Kepler-164,6143.00,,,287.7808115,47.6298453,890.7580000,14.6250000,14.3790000
Kepler-164,6353.00,1.08,,287.7808115,47.6298453,890.7580000,14.6250000,14.3790000
Kepler-164,6353.00,1.08,,287.7808115,47.6298453,890.7580000,14.6250000,14.3790000
Kepler-164,6353.00,1.08,,287.7808115,47.6298453,890.7580000,14.6250000,14.3790000
Kepler-164,6353.00,1.08,,287.7808115,47.6298453,890.7580000,14.6250000,14.3790000
Kepler-164,6353.00,1.08,,287.7808115,47.6298453,890.7580000,14.6250000,14.3790000
Kepler-164,6353.00,1.08,,287.7808115,47.6298453,890.7580000,14.6250000,14.3790000
Kepler-164,,,,287.7808115,47.6298453,890.7580000,14.6250000,14.3790000
Kepler-164,5923.00,,,287.7808115,47.6298453,890.7580000,14.6250000,14.3790000
Kepler-1640,6266.00,1.34,,294.5577857,40.8504949,1859.7800000,15.0140000,14.7540000
Kepler-1640,,,,294.5577857,40.8504949,1859.7800000,15.0140000,14.7540000
Kepler-1640,6264.00,1.35,,294.5577857,40.8504949,1859.7800000,15.0140000,14.7540000
Kepler-1640,6016.00,,,294.5577857,40.8504949,1859.7800000,15.0140000,14.7540000
Kepler-1640,6264.00,1.35,,294.5577857,40.8504949,1859.7800000,15.0140000,14.7540000
Kepler-1640,5286.90,,,294.5577857,40.8504949,1859.7800000,15.0140000,14.7540000
Kepler-1640,6264.00,1.35,,294.5577857,40.8504949,1859.7800000,15.0140000,14.7540000
Kepler-1640,6266.00,1.34,,294.5577857,40.8504949,1859.7800000,15.0140000,14.7540000
Kepler-1640,6324.00,1.27,,294.5577857,40.8504949,1859.7800000,15.0140000,14.7540000
Kepler-1640,6266.00,1.34,,294.5577857,40.8504949,1859.7800000,15.0140000,14.7540000
Kepler-1640,6266.00,1.34,,294.5577857,40.8504949,1859.7800000,15.0140000,14.7540000
Kepler-1640,,,,294.5577857,40.8504949,1859.7800000,15.0140000,14.7540000
Kepler-1640,6266.00,1.34,,294.5577857,40.8504949,1859.7800000,15.0140000,14.7540000
Kepler-1640,6266.00,1.34,,294.5577857,40.8504949,1859.7800000,15.0140000,14.7540000
Kepler-1640,,,,294.5577857,40.8504949,1859.7800000,15.0140000,14.7540000
Kepler-1641,6251.00,,,296.3594560,41.5745321,860.3700000,15.1300000,14.4900000
Kepler-1641,6486.00,1.10,,296.3594560,41.5745321,860.3700000,15.1300000,14.4900000
Kepler-1641,6486.00,1.10,,296.3594560,41.5745321,860.3700000,15.1300000,14.4900000
Kepler-1641,6486.00,1.10,,296.3594560,41.5745321,860.3700000,15.1300000,14.4900000
Kepler-1641,6486.00,1.10,,296.3594560,41.5745321,860.3700000,15.1300000,14.4900000
Kepler-1641,6152.00,1.12,,296.3594560,41.5745321,860.3700000,15.1300000,14.4900000
Kepler-1641,6484.00,,,296.3594560,41.5745321,860.3700000,15.1300000,14.4900000
Kepler-1641,6486.00,1.10,,296.3594560,41.5745321,860.3700000,15.1300000,14.4900000
Kepler-1641,6486.00,1.10,,296.3594560,41.5745321,860.3700000,15.1300000,14.4900000
Kepler-1641,6057.00,1.13,0.131,296.3594560,41.5745321,860.3700000,15.1300000,14.4900000
Kepler-1641,,,,296.3594560,41.5745321,860.3700000,15.1300000,14.4900000
Kepler-1641,6486.00,1.10,,296.3594560,41.5745321,860.3700000,15.1300000,14.4900000
Kepler-1641,,,,296.3594560,41.5745321,860.3700000,15.1300000,14.4900000
Kepler-1641,,,,296.3594560,41.5745321,860.3700000,15.1300000,14.4900000
Kepler-1641,6486.00,1.10,,296.3594560,41.5745321,860.3700000,15.1300000,14.4900000
Kepler-1641,6486.00,1.10,,296.3594560,41.5745321,860.3700000,15.1300000,14.4900000
Kepler-1641,5799.00,,0.073,296.3594560,41.5745321,860.3700000,15.1300000,14.4900000
Kepler-1642,5254.00,0.94,,297.2121215,43.6437890,413.8730000,15.3250000,14.3190000
Kepler-1642,5058.00,,,297.2121215,43.6437890,413.8730000,15.3250000,14.3190000
Kepler-1642,5254.00,0.94,,297.2121215,43.6437890,413.8730000,15.3250000,14.3190000
Kepler-1642,5255.00,,,297.2121215,43.6437890,413.8730000,15.3250000,14.3190000
Kepler-1642,5254.00,0.94,,297.2121215,43.6437890,413.8730000,15.3250000,14.3190000
Kepler-1642,5254.00,0.94,,297.2121215,43.6437890,413.8730000,15.3250000,14.3190000
Kepler-1642,5355.00,0.88,,297.2121215,43.6437890,413.8730000,15.3250000,14.3190000
Kepler-1642,5254.00,0.94,,297.2121215,43.6437890,413.8730000,15.3250000,14.3190000
Kepler-1642,4918.78,,-0.473,297.2121215,43.6437890,413.8730000,15.3250000,14.3190000
Kepler-1642,5095.00,0.85,-0.405,297.2121215,43.6437890,413.8730000,15.3250000,14.3190000
Kepler-1642,,,,297.2121215,43.6437890,413.8730000,15.3250000,14.3190000
Kepler-1642,,,,297.2121215,43.6437890,413.8730000,15.3250000,14.3190000
Kepler-1642,5254.00,0.94,,297.2121215,43.6437890,413.8730000,15.3250000,14.3190000
Kepler-1643,4845.00,0.79,-0.472,300.4310076,44.7510129,341.7740000,14.9500000,14.0720000
Kepler-1643,,,,300.4310076,44.7510129,341.7740000,14.9500000,14.0720000
Kepler-1643,5508.00,0.92,,300.4310076,44.7510129,341.7740000,14.9500000,14.0720000
Kepler-1643,5098.00,,,300.4310076,44.7510129,341.7740000,14.9500000,14.0720000
Kepler-1643,5094.00,0.70,,300.4310076,44.7510129,341.7740000,14.9500000,14.0720000
Kepler-1643,4916.00,0.84,,300.4310076,44.7510129,341.7740000,14.9500000,14.0720000
Kepler-1643,4833.81,,-0.522,300.4310076,44.7510129,341.7740000,14.9500000,14.0720000
Kepler-1643,5094.00,0.70,,300.4310076,44.7510129,341.7740000,14.9500000,14.0720000
Kepler-1643,5101.00,0.70,,300.4310076,44.7510129,341.7740000,14.9500000,14.0720000
Kepler-1644,5723.00,0.86,,285.4750512,48.0348356,629.2700000,15.3580000,14.3970000
Kepler-1644,5499.00,0.89,,285.4750512,48.0348356,629.2700000,15.3580000,14.3970000
Kepler-1644,5722.00,0.86,,285.4750512,48.0348356,629.2700000,15.3580000,14.3970000
Kepler-1644,5431.00,,,285.4750512,48.0348356,629.2700000,15.3580000,14.3970000
Kepler-1644,5489.00,,,285.4750512,48.0348356,629.2700000,15.3580000,14.3970000
Kepler-1644,5706.14,,,285.4750512,48.0348356,629.2700000,15.3580000,14.3970000
Kepler-1644,5722.00,0.86,,285.4750512,48.0348356,629.2700000,15.3580000,14.3970000
Kepler-1644,,,,285.4750512,48.0348356,629.2700000,15.3580000,14.3970000
Kepler-1645,5398.00,,0.301,297.4795142,48.4185820,1202.4700000,15.4350000,14.5660000
Kepler-1645,,,,297.4795142,48.4185820,1202.4700000,15.4350000,14.5660000
