# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Sun Oct  6 05:46:58 2024
#
# User preference: *
#
# COLUMN pl_name:        Planet Name
# COLUMN pl_masse:       Planet Mass [Earth Mass]
# COLUMN pl_eqt:         Equilibrium Temperature [K]
# COLUMN pl_orbincl:     Inclination [deg]
# COLUMN st_teff:        Stellar Effective Temperature [K]
# COLUMN st_lum:         Stellar Luminosity [log(Solar)]
# COLUMN st_vsin:        Stellar Rotational Velocity [km/s]
# COLUMN ra:             RA [deg]
# COLUMN dec:            Dec [deg]
# COLUMN sy_dist:        Distance [pc]
# COLUMN sy_bmag:        B (Johnson) Magnitude
# COLUMN sy_vmag:        V (Johnson) Magnitude
#
pl_name,pl_masse,pl_eqt,pl_orbincl,st_teff,st_lum,st_vsin,ra,dec,sy_dist,sy_bmag,sy_vmag
Kepler-270 b,,,,6142.00,0.312,,282.2001207,44.4222795,948.7810000,14.6520000,13.9000000
Kepler-270 b,,984,86.330,6071.00,,,282.2001207,44.4222795,948.7810000,14.6520000,13.9000000
Kepler-270 b,,,,6142.00,0.312,,282.2001207,44.4222795,948.7810000,14.6520000,13.9000000
Kepler-270 b,,1001,88.810,6432.00,,,282.2001207,44.4222795,948.7810000,14.6520000,13.9000000
Kepler-270 b,,,,6127.00,,,282.2001207,44.4222795,948.7810000,14.6520000,13.9000000
Kepler-270 b,,1001,88.810,6432.00,,,282.2001207,44.4222795,948.7810000,14.6520000,13.9000000
Kepler-270 b,,1001,88.810,6432.00,,,282.2001207,44.4222795,948.7810000,14.6520000,13.9000000
Kepler-270 b,,990,86.520,6419.00,,,282.2001207,44.4222795,948.7810000,14.6520000,13.9000000
Kepler-270 c,,760,87.660,6419.00,,,282.2001207,44.4222795,948.7810000,14.6520000,13.9000000
Kepler-270 c,,,,6142.00,0.312,,282.2001207,44.4222795,948.7810000,14.6520000,13.9000000
Kepler-270 c,,,,6127.00,,,282.2001207,44.4222795,948.7810000,14.6520000,13.9000000
Kepler-270 c,,,,6067.00,,,282.2001207,44.4222795,948.7810000,14.6520000,13.9000000
Kepler-270 c,,769,88.240,6432.00,,,282.2001207,44.4222795,948.7810000,14.6520000,13.9000000
Kepler-270 c,,,,6142.00,0.312,,282.2001207,44.4222795,948.7810000,14.6520000,13.9000000
Kepler-270 c,,,,6099.00,,,282.2001207,44.4222795,948.7810000,14.6520000,13.9000000
Kepler-270 c,,,,6142.00,0.312,,282.2001207,44.4222795,948.7810000,14.6520000,13.9000000
Kepler-270 c,,769,88.240,6432.00,,,282.2001207,44.4222795,948.7810000,14.6520000,13.9000000
Kepler-270 c,,756,88.000,6071.00,,,282.2001207,44.4222795,948.7810000,14.6520000,13.9000000
Kepler-270 c,,769,88.240,6432.00,,,282.2001207,44.4222795,948.7810000,14.6520000,13.9000000
Kepler-271 b,,,,5524.00,,,283.0029316,44.2841080,404.5420000,14.3700000,13.5780000
Kepler-271 b,,830,88.810,5759.00,,,283.0029316,44.2841080,404.5420000,14.3700000,13.5780000
Kepler-271 b,,,,5555.00,,,283.0029316,44.2841080,404.5420000,14.3700000,13.5780000
Kepler-271 b,,,,5645.65,-0.253,,283.0029316,44.2841080,404.5420000,14.3700000,13.5780000
Kepler-271 b,,759,89.570,5528.00,,,283.0029316,44.2841080,404.5420000,14.3700000,13.5780000
Kepler-271 b,,,,5645.65,-0.253,,283.0029316,44.2841080,404.5420000,14.3700000,13.5780000
Kepler-271 b,,778,89.380,5516.00,,,283.0029316,44.2841080,404.5420000,14.3700000,13.5780000
Kepler-271 b,,,,5470.00,,,283.0029316,44.2841080,404.5420000,14.3700000,13.5780000
Kepler-271 b,,778,89.380,5516.00,,,283.0029316,44.2841080,404.5420000,14.3700000,13.5780000
Kepler-271 b,,,,5645.65,-0.253,,283.0029316,44.2841080,404.5420000,14.3700000,13.5780000
Kepler-271 b,,778,89.380,5516.00,,,283.0029316,44.2841080,404.5420000,14.3700000,13.5780000
Kepler-271 c,,,,5645.65,-0.253,,283.0029316,44.2841080,404.5420000,14.3700000,13.5780000
Kepler-271 c,,,,5524.00,,,283.0029316,44.2841080,404.5420000,14.3700000,13.5780000
Kepler-271 c,,,,5645.65,-0.253,,283.0029316,44.2841080,404.5420000,14.3700000,13.5780000
Kepler-271 c,,,,5555.00,,,283.0029316,44.2841080,404.5420000,14.3700000,13.5780000
Kepler-271 c,,872,88.810,5516.00,,,283.0029316,44.2841080,404.5420000,14.3700000,13.5780000
Kepler-271 c,,850,89.790,5528.00,,,283.0029316,44.2841080,404.5420000,14.3700000,13.5780000
Kepler-271 c,,872,88.810,5516.00,,,283.0029316,44.2841080,404.5420000,14.3700000,13.5780000
Kepler-271 c,,872,88.810,5516.00,,,283.0029316,44.2841080,404.5420000,14.3700000,13.5780000
Kepler-271 c,,,,5645.65,-0.253,,283.0029316,44.2841080,404.5420000,14.3700000,13.5780000
Kepler-271 c,,933,88.810,5759.00,,,283.0029316,44.2841080,404.5420000,14.3700000,13.5780000
Kepler-271 c,,,,5470.00,,,283.0029316,44.2841080,404.5420000,14.3700000,13.5780000
Kepler-271 d,,978,89.380,5516.00,,,283.0029316,44.2841080,404.5420000,14.3700000,13.5780000
Kepler-271 d,,,,5645.65,-0.253,,283.0029316,44.2841080,404.5420000,14.3700000,13.5780000
Kepler-271 d,,978,89.380,5516.00,,,283.0029316,44.2841080,404.5420000,14.3700000,13.5780000
Kepler-271 d,,1039,87.660,5759.00,,,283.0029316,44.2841080,404.5420000,14.3700000,13.5780000
Kepler-271 d,,954,89.010,5528.00,,,283.0029316,44.2841080,404.5420000,14.3700000,13.5780000
Kepler-271 d,,,,5555.00,,,283.0029316,44.2841080,404.5420000,14.3700000,13.5780000
Kepler-271 d,,,,5470.00,,,283.0029316,44.2841080,404.5420000,14.3700000,13.5780000
Kepler-271 d,,,,5645.65,-0.253,,283.0029316,44.2841080,404.5420000,14.3700000,13.5780000
Kepler-271 d,,978,89.380,5516.00,,,283.0029316,44.2841080,404.5420000,14.3700000,13.5780000
Kepler-272 b,,,,5528.34,0.066,,299.1275257,47.5938319,889.6080000,15.6460000,14.8110000
Kepler-272 b,,1114,84.220,5289.00,,,299.1275257,47.5938319,889.6080000,15.6460000,14.8110000
Kepler-272 b,,,,5605.00,,,299.1275257,47.5938319,889.6080000,15.6460000,14.8110000
Kepler-272 b,,,,5439.00,,,299.1275257,47.5938319,889.6080000,15.6460000,14.8110000
Kepler-272 b,,1117,88.810,5300.00,,,299.1275257,47.5938319,889.6080000,15.6460000,14.8110000
Kepler-272 b,78.00000,,,,,,299.1275257,47.5938319,889.6080000,15.6460000,14.8110000
Kepler-272 b,,1117,88.810,5300.00,,,299.1275257,47.5938319,889.6080000,15.6460000,14.8110000
Kepler-272 b,,,,5297.00,,,299.1275257,47.5938319,889.6080000,15.6460000,14.8110000
Kepler-272 b,,1117,88.810,5300.00,,,299.1275257,47.5938319,889.6080000,15.6460000,14.8110000
Kepler-272 b,,1200,87.490,5334.00,,,299.1275257,47.5938319,889.6080000,15.6460000,14.8110000
Kepler-272 b,,,,5528.34,0.066,,299.1275257,47.5938319,889.6080000,15.6460000,14.8110000
Kepler-272 c,,,,5439.00,,,299.1275257,47.5938319,889.6080000,15.6460000,14.8110000
Kepler-272 c,,881,89.950,5300.00,,,299.1275257,47.5938319,889.6080000,15.6460000,14.8110000
Kepler-272 c,,881,89.950,5300.00,,,299.1275257,47.5938319,889.6080000,15.6460000,14.8110000
Kepler-272 c,,881,89.950,5300.00,,,299.1275257,47.5938319,889.6080000,15.6460000,14.8110000
Kepler-272 c,,,,5528.34,0.066,,299.1275257,47.5938319,889.6080000,15.6460000,14.8110000
Kepler-272 c,,875,87.090,5289.00,,,299.1275257,47.5938319,889.6080000,15.6460000,14.8110000
Kepler-272 c,,,,5528.34,0.066,,299.1275257,47.5938319,889.6080000,15.6460000,14.8110000
Kepler-272 c,,,,5297.00,,,299.1275257,47.5938319,889.6080000,15.6460000,14.8110000
Kepler-272 c,,,,5605.00,,,299.1275257,47.5938319,889.6080000,15.6460000,14.8110000
Kepler-272 c,,,,5528.34,0.066,,299.1275257,47.5938319,889.6080000,15.6460000,14.8110000
Kepler-272 c,97.80000,,,,,,299.1275257,47.5938319,889.6080000,15.6460000,14.8110000
Kepler-272 c,,947,88.980,5334.00,,,299.1275257,47.5938319,889.6080000,15.6460000,14.8110000
Kepler-272 d,,,,5528.34,0.066,,299.1275257,47.5938319,889.6080000,15.6460000,14.8110000
Kepler-272 d,,777,86.630,5334.00,,,299.1275257,47.5938319,889.6080000,15.6460000,14.8110000
Kepler-272 d,,723,89.380,5300.00,,,299.1275257,47.5938319,889.6080000,15.6460000,14.8110000
Kepler-272 d,,,,5528.34,0.066,,299.1275257,47.5938319,889.6080000,15.6460000,14.8110000
Kepler-272 d,,,,5605.00,,,299.1275257,47.5938319,889.6080000,15.6460000,14.8110000
Kepler-272 d,,718,86.520,5289.00,,,299.1275257,47.5938319,889.6080000,15.6460000,14.8110000
Kepler-272 d,,,,5528.34,0.066,,299.1275257,47.5938319,889.6080000,15.6460000,14.8110000
Kepler-272 d,,723,89.380,5300.00,,,299.1275257,47.5938319,889.6080000,15.6460000,14.8110000
Kepler-272 d,,723,89.380,5300.00,,,299.1275257,47.5938319,889.6080000,15.6460000,14.8110000
Kepler-272 d,,,,5439.00,,,299.1275257,47.5938319,889.6080000,15.6460000,14.8110000
Kepler-272 d,,,,5297.00,,,299.1275257,47.5938319,889.6080000,15.6460000,14.8110000
Kepler-273 b,,1201,85.370,5682.00,,,291.3021458,47.6976573,713.9640000,15.8970000,15.1000000
Kepler-273 b,,,,5626.00,,,291.3021458,47.6976573,713.9640000,15.8970000,15.1000000
Kepler-273 b,,,,5441.00,-0.341,,291.3021458,47.6976573,713.9640000,15.8970000,15.1000000
Kepler-273 b,,1167,89.380,5627.00,,,291.3021458,47.6976573,713.9640000,15.8970000,15.1000000
Kepler-273 b,,,,5217.00,,,291.3021458,47.6976573,713.9640000,15.8970000,15.1000000
Kepler-273 b,,,,5441.00,-0.341,,291.3021458,47.6976573,713.9640000,15.8970000,15.1000000
Kepler-273 b,,1167,89.380,5627.00,,,291.3021458,47.6976573,713.9640000,15.8970000,15.1000000
Kepler-273 b,,1167,89.380,5627.00,,,291.3021458,47.6976573,713.9640000,15.8970000,15.1000000
Kepler-273 b,,,,5584.00,,,291.3021458,47.6976573,713.9640000,15.8970000,15.1000000
Kepler-273 b,,1209,87.290,5359.00,,,291.3021458,47.6976573,713.9640000,15.8970000,15.1000000
Kepler-273 c,,,,5626.00,,,291.3021458,47.6976573,713.9640000,15.8970000,15.1000000
Kepler-273 c,,,,5584.00,,,291.3021458,47.6976573,713.9640000,15.8970000,15.1000000
Kepler-273 c,,865,87.690,5359.00,,,291.3021458,47.6976573,713.9640000,15.8970000,15.1000000
Kepler-273 c,,835,87.660,5627.00,,,291.3021458,47.6976573,713.9640000,15.8970000,15.1000000
Kepler-273 c,,835,87.660,5627.00,,,291.3021458,47.6976573,713.9640000,15.8970000,15.1000000
Kepler-273 c,,,,5217.00,,,291.3021458,47.6976573,713.9640000,15.8970000,15.1000000
Kepler-273 c,,,,5441.00,-0.341,,291.3021458,47.6976573,713.9640000,15.8970000,15.1000000
Kepler-273 c,,,,5441.00,-0.341,,291.3021458,47.6976573,713.9640000,15.8970000,15.1000000
Kepler-273 c,,,,5441.00,-0.341,,291.3021458,47.6976573,713.9640000,15.8970000,15.1000000
Kepler-273 c,,860,88.810,5682.00,,,291.3021458,47.6976573,713.9640000,15.8970000,15.1000000
Kepler-273 c,,835,87.660,5627.00,,,291.3021458,47.6976573,713.9640000,15.8970000,15.1000000
Kepler-274 b,,,,5684.00,,,292.9227926,38.4772173,1333.6200000,15.5580000,15.2380000
Kepler-274 b,,961,89.820,5570.00,,,292.9227926,38.4772173,1333.6200000,15.5580000,15.2380000
Kepler-274 b,,,,5668.23,0.201,,292.9227926,38.4772173,1333.6200000,15.5580000,15.2380000
Kepler-274 b,,842,88.810,6020.00,,,292.9227926,38.4772173,1333.6200000,15.5580000,15.2380000
Kepler-274 b,,842,88.810,6020.00,,,292.9227926,38.4772173,1333.6200000,15.5580000,15.2380000
Kepler-274 b,,,,5668.23,0.201,,292.9227926,38.4772173,1333.6200000,15.5580000,15.2380000
Kepler-274 b,,,,6023.00,,,292.9227926,38.4772173,1333.6200000,15.5580000,15.2380000
Kepler-274 b,,,,5954.00,,,292.9227926,38.4772173,1333.6200000,15.5580000,15.2380000
Kepler-274 b,,842,88.810,6020.00,,,292.9227926,38.4772173,1333.6200000,15.5580000,15.2380000
Kepler-274 c,,,,6023.00,,,292.9227926,38.4772173,1333.6200000,15.5580000,15.2380000
Kepler-274 c,,594,89.950,6020.00,,,292.9227926,38.4772173,1333.6200000,15.5580000,15.2380000
Kepler-274 c,,,,5954.00,,,292.9227926,38.4772173,1333.6200000,15.5580000,15.2380000
Kepler-274 c,,594,89.950,6020.00,,,292.9227926,38.4772173,1333.6200000,15.5580000,15.2380000
Kepler-274 c,,,,5684.00,,,292.9227926,38.4772173,1333.6200000,15.5580000,15.2380000
Kepler-274 c,,678,88.530,5570.00,,,292.9227926,38.4772173,1333.6200000,15.5580000,15.2380000
Kepler-274 c,,594,89.950,6020.00,,,292.9227926,38.4772173,1333.6200000,15.5580000,15.2380000
Kepler-274 c,,,,5668.23,0.201,,292.9227926,38.4772173,1333.6200000,15.5580000,15.2380000
Kepler-274 c,,,,5668.23,0.201,,292.9227926,38.4772173,1333.6200000,15.5580000,15.2380000
Kepler-274 c,,,,5668.23,0.201,,292.9227926,38.4772173,1333.6200000,15.5580000,15.2380000
Kepler-275 b,,,,6222.00,0.449,,292.4797004,38.5149018,2034.2500000,15.6970000,15.2890000
Kepler-275 b,,,,6193.00,,,292.4797004,38.5149018,2034.2500000,15.6970000,15.2890000
Kepler-275 b,,,,6179.00,,,292.4797004,38.5149018,2034.2500000,15.6970000,15.2890000
Kepler-275 b,,,,6222.00,0.449,,292.4797004,38.5149018,2034.2500000,15.6970000,15.2890000
Kepler-275 b,,976,89.950,6495.00,,,292.4797004,38.5149018,2034.2500000,15.6970000,15.2890000
Kepler-275 b,,1021,88.240,6535.00,,,292.4797004,38.5149018,2034.2500000,15.6970000,15.2890000
Kepler-275 b,,1021,88.240,6535.00,,,292.4797004,38.5149018,2034.2500000,15.6970000,15.2890000
Kepler-275 b,,1021,88.240,6535.00,,,292.4797004,38.5149018,2034.2500000,15.6970000,15.2890000
Kepler-275 b,,,,6165.00,,,292.4797004,38.5149018,2034.2500000,15.6970000,15.2890000
Kepler-275 b,,1015,89.990,6157.00,,,292.4797004,38.5149018,2034.2500000,15.6970000,15.2890000
Kepler-275 c,,875,87.820,6157.00,,,292.4797004,38.5149018,2034.2500000,15.6970000,15.2890000
Kepler-275 c,,,,6222.00,0.449,,292.4797004,38.5149018,2034.2500000,15.6970000,15.2890000
Kepler-275 c,,881,89.380,6535.00,,,292.4797004,38.5149018,2034.2500000,15.6970000,15.2890000
Kepler-275 c,,,,6222.00,0.449,,292.4797004,38.5149018,2034.2500000,15.6970000,15.2890000
Kepler-275 c,,,,6222.00,0.449,,292.4797004,38.5149018,2034.2500000,15.6970000,15.2890000
Kepler-275 c,,881,89.380,6535.00,,,292.4797004,38.5149018,2034.2500000,15.6970000,15.2890000
Kepler-275 c,,881,89.380,6535.00,,,292.4797004,38.5149018,2034.2500000,15.6970000,15.2890000
Kepler-275 c,,,,6193.00,,,292.4797004,38.5149018,2034.2500000,15.6970000,15.2890000
Kepler-275 c,,838,89.950,6495.00,,,292.4797004,38.5149018,2034.2500000,15.6970000,15.2890000
Kepler-275 c,,,,6179.00,,,292.4797004,38.5149018,2034.2500000,15.6970000,15.2890000
Kepler-275 c,,,,6165.00,,,292.4797004,38.5149018,2034.2500000,15.6970000,15.2890000
Kepler-275 d,,644,88.810,6495.00,,,292.4797004,38.5149018,2034.2500000,15.6970000,15.2890000
Kepler-275 d,,,,6165.00,,,292.4797004,38.5149018,2034.2500000,15.6970000,15.2890000
Kepler-275 d,,671,88.840,6157.00,,,292.4797004,38.5149018,2034.2500000,15.6970000,15.2890000
Kepler-275 d,,675,88.810,6535.00,,,292.4797004,38.5149018,2034.2500000,15.6970000,15.2890000
Kepler-275 d,,675,88.810,6535.00,,,292.4797004,38.5149018,2034.2500000,15.6970000,15.2890000
Kepler-275 d,,,,6193.00,,,292.4797004,38.5149018,2034.2500000,15.6970000,15.2890000
Kepler-275 d,,,,6179.00,,,292.4797004,38.5149018,2034.2500000,15.6970000,15.2890000
Kepler-275 d,,,,6222.00,0.449,,292.4797004,38.5149018,2034.2500000,15.6970000,15.2890000
Kepler-275 d,,,,6222.00,0.449,,292.4797004,38.5149018,2034.2500000,15.6970000,15.2890000
Kepler-275 d,,675,88.810,6535.00,,,292.4797004,38.5149018,2034.2500000,15.6970000,15.2890000
Kepler-275 d,,,,6222.00,0.449,,292.4797004,38.5149018,2034.2500000,15.6970000,15.2890000
Kepler-276 b,,793,89.380,6102.00,,,293.5681970,39.0363123,1144.8600000,15.2280000,15.4810000
Kepler-276 b,,,,5746.00,-0.089,,293.5681970,39.0363123,1144.8600000,15.2280000,15.4810000
Kepler-276 b,,739,87.470,5779.00,,,293.5681970,39.0363123,1144.8600000,15.2280000,15.4810000
Kepler-276 b,,767,88.810,6057.00,,,293.5681970,39.0363123,1144.8600000,15.2280000,15.4810000
Kepler-276 b,,,,5746.00,-0.089,,293.5681970,39.0363123,1144.8600000,15.2280000,15.4810000
Kepler-276 b,,,,5746.00,-0.089,,293.5681970,39.0363123,1144.8600000,15.2280000,15.4810000
Kepler-276 b,,,,5693.00,,,293.5681970,39.0363123,1144.8600000,15.2280000,15.4810000
Kepler-276 b,,,,5833.00,,,293.5681970,39.0363123,1144.8600000,15.2280000,15.4810000
Kepler-276 b,,793,89.380,6102.00,,,293.5681970,39.0363123,1144.8600000,15.2280000,15.4810000
Kepler-276 b,,793,89.380,6102.00,,,293.5681970,39.0363123,1144.8600000,15.2280000,15.4810000
Kepler-276 b,,,,6105.00,,,293.5681970,39.0363123,1144.8600000,15.2280000,15.4810000
Kepler-276 c,,605,89.380,6102.00,,,293.5681970,39.0363123,1144.8600000,15.2280000,15.4810000
Kepler-276 c,,,,5693.00,,,293.5681970,39.0363123,1144.8600000,15.2280000,15.4810000
Kepler-276 c,,,,5746.00,-0.089,,293.5681970,39.0363123,1144.8600000,15.2280000,15.4810000
Kepler-276 c,25.20000,,,,,,293.5681970,39.0363123,1144.8600000,15.2280000,15.4810000
Kepler-276 c,16.60000,,,,,,293.5681970,39.0363123,1144.8600000,15.2280000,15.4810000
Kepler-276 c,,605,89.380,6102.00,,,293.5681970,39.0363123,1144.8600000,15.2280000,15.4810000
Kepler-276 c,,,,5833.00,,,293.5681970,39.0363123,1144.8600000,15.2280000,15.4810000
Kepler-276 c,,,,5746.00,-0.089,,293.5681970,39.0363123,1144.8600000,15.2280000,15.4810000
Kepler-276 c,,605,89.380,6102.00,,,293.5681970,39.0363123,1144.8600000,15.2280000,15.4810000
Kepler-276 c,,563,86.920,5779.00,,,293.5681970,39.0363123,1144.8600000,15.2280000,15.4810000
Kepler-276 c,,584,89.380,6057.00,,,293.5681970,39.0363123,1144.8600000,15.2280000,15.4810000
Kepler-276 d,18.40000,,,,,,293.5681970,39.0363123,1144.8600000,15.2280000,15.4810000
Kepler-276 d,16.30000,,,,,,293.5681970,39.0363123,1144.8600000,15.2280000,15.4810000
Kepler-276 d,,,,5833.00,,,293.5681970,39.0363123,1144.8600000,15.2280000,15.4810000
Kepler-276 d,,489,87.420,5779.00,,,293.5681970,39.0363123,1144.8600000,15.2280000,15.4810000
Kepler-276 d,,,,5693.00,,,293.5681970,39.0363123,1144.8600000,15.2280000,15.4810000
Kepler-276 d,,,,5746.00,-0.089,,293.5681970,39.0363123,1144.8600000,15.2280000,15.4810000
Kepler-276 d,,507,89.380,6057.00,,,293.5681970,39.0363123,1144.8600000,15.2280000,15.4810000
Kepler-276 d,,525,89.950,6102.00,,,293.5681970,39.0363123,1144.8600000,15.2280000,15.4810000
Kepler-276 d,,,,5746.00,-0.089,,293.5681970,39.0363123,1144.8600000,15.2280000,15.4810000
Kepler-276 d,,525,89.950,6102.00,,,293.5681970,39.0363123,1144.8600000,15.2280000,15.4810000
Kepler-276 d,,,,5746.00,-0.089,,293.5681970,39.0363123,1144.8600000,15.2280000,15.4810000
Kepler-276 d,,525,89.950,6102.00,,,293.5681970,39.0363123,1144.8600000,15.2280000,15.4810000
Kepler-277 b,,,,5914.00,0.568,,286.5831894,39.0772582,976.6430000,14.2960000,13.5440000
Kepler-277 b,78.10000,,,,,,286.5831894,39.0772582,976.6430000,14.2960000,13.5440000
Kepler-277 b,87.30000,,,,,,286.5831894,39.0772582,976.6430000,14.2960000,13.5440000
Kepler-277 b,,923,85.370,5941.00,,,286.5831894,39.0772582,976.6430000,14.2960000,13.5440000
Kepler-277 b,,923,85.370,5941.00,,,286.5831894,39.0772582,976.6430000,14.2960000,13.5440000
Kepler-277 b,,,,6065.00,,,286.5831894,39.0772582,976.6430000,14.2960000,13.5440000
Kepler-277 b,,,,5914.00,0.568,,286.5831894,39.0772582,976.6430000,14.2960000,13.5440000
Kepler-277 b,,964,86.030,5968.00,,,286.5831894,39.0772582,976.6430000,14.2960000,13.5440000
Kepler-277 b,,923,85.370,5941.00,,,286.5831894,39.0772582,976.6430000,14.2960000,13.5440000
Kepler-277 b,,,,5914.00,0.568,,286.5831894,39.0772582,976.6430000,14.2960000,13.5440000
Kepler-277 b,,903,83.080,5946.00,,,286.5831894,39.0772582,976.6430000,14.2960000,13.5440000
Kepler-277 b,,,,6061.00,,,286.5831894,39.0772582,976.6430000,14.2960000,13.5440000
Kepler-277 c,,,,6065.00,,,286.5831894,39.0772582,976.6430000,14.2960000,13.5440000
Kepler-277 c,39.60000,,,,,,286.5831894,39.0772582,976.6430000,14.2960000,13.5440000
Kepler-277 c,64.20000,,,,,,286.5831894,39.0772582,976.6430000,14.2960000,13.5440000
Kepler-277 c,,745,89.950,5941.00,,,286.5831894,39.0772582,976.6430000,14.2960000,13.5440000
Kepler-277 c,,745,89.950,5941.00,,,286.5831894,39.0772582,976.6430000,14.2960000,13.5440000
Kepler-277 c,,,,5914.00,0.568,,286.5831894,39.0772582,976.6430000,14.2960000,13.5440000
Kepler-277 c,,,,5914.00,0.568,,286.5831894,39.0772582,976.6430000,14.2960000,13.5440000
Kepler-277 c,,,,5914.00,0.568,,286.5831894,39.0772582,976.6430000,14.2960000,13.5440000
Kepler-277 c,,778,89.330,5968.00,,,286.5831894,39.0772582,976.6430000,14.2960000,13.5440000
Kepler-277 c,,745,89.950,5941.00,,,286.5831894,39.0772582,976.6430000,14.2960000,13.5440000
Kepler-277 c,,,,6061.00,,,286.5831894,39.0772582,976.6430000,14.2960000,13.5440000
Kepler-277 c,,728,85.370,5946.00,,,286.5831894,39.0772582,976.6430000,14.2960000,13.5440000
Kepler-278 b,,,,4989.00,,,290.1072124,38.7022694,443.0300000,12.7870000,11.8110000
Kepler-278 b,,,,4904.79,,,290.1072124,38.7022694,443.0300000,12.7870000,11.8110000
Kepler-278 b,,829,87.660,4991.00,,,290.1072124,38.7022694,443.0300000,12.7870000,11.8110000
Kepler-278 b,,,,4991.00,,,290.1072124,38.7022694,443.0300000,12.7870000,11.8110000
Kepler-278 b,,829,87.660,4991.00,,,290.1072124,38.7022694,443.0300000,12.7870000,11.8110000
Kepler-278 b,,,,5002.00,,,290.1072124,38.7022694,443.0300000,12.7870000,11.8110000
Kepler-278 b,,836,87.470,5010.00,,,290.1072124,38.7022694,443.0300000,12.7870000,11.8110000
Kepler-278 b,,829,87.660,4991.00,,,290.1072124,38.7022694,443.0300000,12.7870000,11.8110000
Kepler-278 b,,,,4904.79,,,290.1072124,38.7022694,443.0300000,12.7870000,11.8110000
Kepler-278 b,,,,4904.79,,,290.1072124,38.7022694,443.0300000,12.7870000,11.8110000
Kepler-278 b,,,,4904.79,,,290.1072124,38.7022694,443.0300000,12.7870000,11.8110000
Kepler-278 b,,693,87.090,5128.00,,,290.1072124,38.7022694,443.0300000,12.7870000,11.8110000
Kepler-278 c,,696,89.380,4991.00,,,290.1072124,38.7022694,443.0300000,12.7870000,11.8110000
Kepler-278 c,,696,89.380,4991.00,,,290.1072124,38.7022694,443.0300000,12.7870000,11.8110000
Kepler-278 c,,,,4904.79,,,290.1072124,38.7022694,443.0300000,12.7870000,11.8110000
Kepler-278 c,,,,5002.00,,,290.1072124,38.7022694,443.0300000,12.7870000,11.8110000
Kepler-278 c,,,,4904.79,,,290.1072124,38.7022694,443.0300000,12.7870000,11.8110000
Kepler-278 c,,696,89.380,4991.00,,,290.1072124,38.7022694,443.0300000,12.7870000,11.8110000
Kepler-278 c,,702,89.070,5010.00,,,290.1072124,38.7022694,443.0300000,12.7870000,11.8110000
Kepler-278 c,,583,88.240,5128.00,,,290.1072124,38.7022694,443.0300000,12.7870000,11.8110000
Kepler-278 c,,,,4989.00,,,290.1072124,38.7022694,443.0300000,12.7870000,11.8110000
Kepler-278 c,,,,4904.79,,,290.1072124,38.7022694,443.0300000,12.7870000,11.8110000
Kepler-278 c,,,,4991.00,,,290.1072124,38.7022694,443.0300000,12.7870000,11.8110000
Kepler-278 c,,,,4904.79,,,290.1072124,38.7022694,443.0300000,12.7870000,11.8110000
Kepler-279 b,,1104,83.920,6366.00,,,287.3912950,42.1948220,1037.4000000,13.7300000,13.6470000
Kepler-279 b,,,,6363.00,,,287.3912950,42.1948220,1037.4000000,13.7300000,13.6470000
Kepler-279 b,,941,82.510,6781.00,,,287.3912950,42.1948220,1037.4000000,13.7300000,13.6470000
Kepler-279 b,,,,6689.45,0.519,,287.3912950,42.1948220,1037.4000000,13.7300000,13.6470000
Kepler-279 b,,941,82.510,6781.00,,,287.3912950,42.1948220,1037.4000000,13.7300000,13.6470000
Kepler-279 b,,,,6689.45,0.519,,287.3912950,42.1948220,1037.4000000,13.7300000,13.6470000
Kepler-279 b,,996,84.800,6779.00,,,287.3912950,42.1948220,1037.4000000,13.7300000,13.6470000
Kepler-279 b,,,,6689.45,0.519,,287.3912950,42.1948220,1037.4000000,13.7300000,13.6470000
Kepler-279 b,,,,6363.00,,,287.3912950,42.1948220,1037.4000000,13.7300000,13.6470000
Kepler-279 b,,,,6488.00,,,287.3912950,42.1948220,1037.4000000,13.7300000,13.6470000
